season,week,game_id,platform,owner_id_home,owner_id_away,score_home,score_away,winner_owner_id,is_playoffs
2024,14,fleaflicker:2024:311194:14:54839068,fleaflicker,owner_joe,owner_kyle,131.82,80.34,owner_joe,False
2024,14,fleaflicker:2024:311194:14:54839072,fleaflicker,owner_chris_d,owner_grant,53.2,118.04,owner_grant,False
2024,14,fleaflicker:2024:311194:14:54839073,fleaflicker,owner_james,owner_chris_c,89.86,100.46,owner_chris_c,False
2024,14,fleaflicker:2024:311194:14:54839071,fleaflicker,owner_jeff,owner_ryan,94.22,123.08,owner_ryan,False
2024,14,fleaflicker:2024:311194:14:54839070,fleaflicker,owner_cliff,ben_mccoy,106.88,57.12,owner_cliff,False
2024,14,fleaflicker:2024:311194:14:54839069,fleaflicker,owner_david,owner_john,72.8,136.36,owner_john,False
2024,15,fleaflicker:2024:311194:15:56148583,fleaflicker,owner_chris_c,ben_mccoy,86.24,95.2,ben_mccoy,True
2024,15,fleaflicker:2024:311194:15:56148582,fleaflicker,owner_john,owner_jeff,92.66,105.5,owner_jeff,True
2024,15,fleaflicker:2024:311194:15:56148585,fleaflicker,owner_david,owner_chris_d,60.1,67.3,owner_chris_d,True
2024,15,fleaflicker:2024:311194:15:56148584,fleaflicker,owner_kyle,owner_cliff,101.76,123.64,owner_cliff,True
2024,16,fleaflicker:2024:311194:16:56208624,fleaflicker,owner_joe,owner_jeff,92.22,104.14,owner_jeff,True
2024,16,fleaflicker:2024:311194:16:56208625,fleaflicker,owner_grant,ben_mccoy,110.44,76.18,owner_grant,True
2024,16,fleaflicker:2024:311194:16:56208626,fleaflicker,owner_james,owner_cliff,86.14,102.84,owner_cliff,True
2024,16,fleaflicker:2024:311194:16:56208627,fleaflicker,owner_ryan,owner_chris_d,78.76,91.7,owner_chris_d,True
2024,17,fleaflicker:2024:311194:17:56255710,fleaflicker,owner_grant,owner_jeff,92.2,109.52,owner_jeff,True
2024,17,fleaflicker:2024:311194:17:56255711,fleaflicker,owner_joe,ben_mccoy,112.38,95.82,owner_joe,True
2024,17,fleaflicker:2024:311194:17:56255712,fleaflicker,owner_cliff,owner_chris_d,78.98,68.96,owner_cliff,True
2024,17,fleaflicker:2024:311194:17:56255713,fleaflicker,owner_james,owner_ryan,99.42,87.28,owner_james,True
2023,1,fleaflicker:2023:311194:1:52869490,fleaflicker,owner_chris_c,owner_kyle,80.06,130.96,owner_kyle,False
2023,1,fleaflicker:2023:311194:1:52869489,fleaflicker,owner_jeff,owner_chris_d,55.38,72.24,owner_chris_d,False
2023,1,fleaflicker:2023:311194:1:52869488,fleaflicker,owner_cliff,owner_james,78.64,97.2,owner_james,False
2023,1,fleaflicker:2023:311194:1:52869487,fleaflicker,owner_david,owner_ryan,58.38,58.08,owner_david,False
2023,1,fleaflicker:2023:311194:1:52869486,fleaflicker,owner_joe,ben_mccoy,93.82,73.96,owner_joe,False
2023,1,fleaflicker:2023:311194:1:52869485,fleaflicker,owner_grant,owner_john,97.54,75.94,owner_grant,False
